booking_id,booking_date,departure_date,advance_booking_days,passenger_name,email,phone,country,city,origin,destination,distance_miles,cabin_class,num_passengers,fare_per_passenger,total_fare,payment_method,payment_status,payment_attempts,booking_channel,bookings_last_24h,ip_address,device_id,device_reuse_count,is_cancelled,cancellation_time_hours,is_frequent_flyer,ff_miles,ff_tier,account_age_days,calculated_risk_score,is_fraud,fraud_flags,rule_based_score,num_flags,rule_based_prediction,ml_anomaly_prediction,ml_anomaly_score,ml_risk_label,final_fraud_score,final_risk_category
BK010275,2024-12-08,2024-12-08 06:00:00,0,Passenger275 Fraud478,7135temp38@10minutemail.net,+29-910-3340,UK,Manchester,Toronto,Vancouver,2080,Premium Economy,2,212.76,425.52,PayPal,Failed,5,Website,2,46.193.243.214,1140bbc14711e95f,1,False,,False,0,,14,100,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL,PAYMENT_FAILED",100,3,HIGH_RISK,-1,-0.5280760796443877,ANOMALY,79.56,HIGH
BK010276,2024-12-12,2024-12-24 00:00:00,12,Passenger276 Legit252,passenger276.legit252639@hotmail.com,+397-338-7478,France,Marseille,Sydney,Melbourne,442,Business,1,188.94,188.94,Bank Transfer,Success,1,Website,2,51.63.43.50,643b04535cca97ae,3,False,,False,0,,1347,0,False,CLEAN,0,0,LOW_RISK,1,-0.4189158261694802,NORMAL,5.16,LOW
BK010277,2025-01-04,2025-01-12 00:00:00,8,Passenger277 Legit868,passenger277.legit868959@icloud.com,+185-119-5504,UK,Birmingham,Houston,Phoenix,1009,Premium Economy,2,208.66,417.33,Points,Success,1,Travel Agent,2,80.251.11.88,1bcf39c5c97ad4d3,1,False,,False,0,,829,0,False,CLEAN,0,0,LOW_RISK,1,-0.4043708211187406,NORMAL,3.24,LOW
BK010278,2024-11-13,2024-12-24 00:00:00,41,Passenger278 Legit193,passenger278.legit193148@yahoo.com,+262-886-2468,Canada,Vancouver,NYC,LHR,3451,Premium Economy,3,736.5,2209.51,Debit Card,Success,1,Website,1,147.50.163.37,41f4f45c6574dece,2,False,,False,0,,427,0,False,CLEAN,0,0,LOW_RISK,1,-0.414213763668636,NORMAL,4.54,LOW
BK010279,2025-01-16,2025-02-17 00:00:00,32,Passenger279 Fraud345,2885temp8@guerrillamail.com,+476-666-7669,Germany,Frankfurt,Singapore,Bangkok,882,Economy,2,51.87,103.74,Credit Card,Success,6,Airport Counter,7,142.216.231.11,ba2c7d9ac5ff5bde,3,True,11.0,True,7900,Bronze,8,95,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL,HIGH_VELOCITY,QUICK_CANCEL,SUSPICIOUS_DISCOUNT",100,5,HIGH_RISK,-1,-0.6012302365128935,ANOMALY,89.21,CRITICAL
BK010280,2024-12-19,2025-01-17 00:00:00,29,Passenger280 Legit959,passenger280.legit959861@icloud.com,+289-146-3644,Australia,Brisbane,London,Paris,214,Economy,3,23.8,71.41,Credit Card,Success,1,Mobile App,2,2.175.133.251,f81a2f9dc8557c47,3,False,,True,89315,Gold,879,0,False,CLEAN,0,0,LOW_RISK,1,-0.4842339696489506,NORMAL,13.77,LOW
BK010281,2024-11-03,2024-12-24 00:00:00,51,Passenger281 Legit713,passenger281.legit713945@gmail.com,+624-587-1070,Canada,Montreal,Atlanta,Seattle,2182,Economy,2,268.11,536.22,Bank Transfer,Success,1,Website,2,142.227.63.91,99d3b3f39e47c4ab,2,False,,False,0,,542,0,False,CLEAN,0,0,LOW_RISK,1,-0.3951601972637737,NORMAL,2.02,LOW
BK010282,2024-11-02,2024-11-16 00:00:00,14,Passenger282 Legit931,passenger282.legit931959@yahoo.com,+456-109-4629,Japan,Osaka,Dubai,Mumbai,1200,Economy,3,159.0,477.0,PayPal,Success,1,Mobile App,1,126.18.143.127,37aa1f19fde7a551,3,False,,True,56402,Gold,1487,0,False,CLEAN,0,0,LOW_RISK,1,-0.4850884294870323,NORMAL,13.89,LOW
BK010283,2025-01-12,2025-02-20 00:00:00,39,Passenger283 Legit990,passenger283.legit990566@yahoo.com,+676-856-3875,Japan,Tokyo,Dallas,Denver,641,Economy,2,86.44,172.88,Debit Card,Success,1,Mobile App,2,126.129.232.1,e38da9663202a479,2,False,,False,0,,286,0,False,CLEAN,0,0,LOW_RISK,1,-0.39509247255252217,NORMAL,2.01,LOW
BK010284,2024-12-23,2025-01-16 00:00:00,24,Passenger284 Legit430,passenger284.legit430531@hotmail.com,+508-470-9474,UK,Birmingham,Boston,SFO,2704,Economy,2,296.6,593.21,Bank Transfer,Success,1,Travel Agent,0,90.41.12.254,3956a0e4d34b0fda,1,False,,False,0,,332,0,False,CLEAN,0,0,LOW_RISK,1,-0.4137752987734857,NORMAL,4.48,LOW
BK010285,2024-12-13,2025-01-08 00:00:00,26,Passenger285 Legit301,passenger285.legit301641@gmail.com,+29-591-8077,UK,Birmingham,LAX,Tokyo,5478,Economy,3,757.38,2272.14,Debit Card,Success,1,Website,1,80.37.224.196,3d0d01fde3206fbf,3,False,,True,20908,Bronze,248,0,False,CLEAN,0,0,LOW_RISK,1,-0.4637277176762693,NORMAL,11.07,LOW
BK010286,2024-11-09,2025-01-05 00:00:00,57,Passenger286 Legit968,passenger286.legit968942@hotmail.com,+57-408-8075,Canada,Toronto,Dubai,Mumbai,1200,Economy,1,158.87,158.87,Points,Success,1,Website,2,147.119.5.117,efd9ddf6dd2fccd3,2,False,,False,0,,1448,0,False,CLEAN,0,0,LOW_RISK,1,-0.4380900533387575,NORMAL,7.69,LOW
BK010287,2024-11-04,2024-11-26 00:00:00,22,Passenger287 Fraud766,1201test92@tempmail.com,+608-908-4172,France,Paris,London,Paris,214,Premium Economy,2,40.23,80.46,Points,Success,1,Website,14,6.74.75.121,bde5f124e8c0a809,2,True,1.0,False,0,,21,75,True,"SUSPICIOUS_EMAIL,HIGH_VELOCITY,QUICK_CANCEL",90,3,HIGH_RISK,-1,-0.5394613341669479,ANOMALY,75.06,HIGH
BK010288,2025-01-04,2025-03-04 00:00:00,59,Passenger288 Legit158,passenger288.legit158433@outlook.com,+201-305-4297,Germany,Berlin,Chicago,Miami,1188,Economy,3,136.4,409.21,Bank Transfer,Success,1,Airport Counter,1,46.168.83.27,f9370d812702b8be,1,False,,False,0,,1488,0,False,CLEAN,0,0,LOW_RISK,1,-0.4431390726211668,NORMAL,8.35,LOW
BK010289,2025-01-19,2025-02-08 00:00:00,20,Passenger289 Legit335,passenger289.legit335753@outlook.com,+827-857-7158,Australia,Melbourne,Houston,Phoenix,1009,Premium Economy,4,173.5,693.99,Credit Card,Success,1,Website,2,1.72.148.113,b740e63a8233a348,3,False,,False,0,,269,0,False,CLEAN,0,0,LOW_RISK,1,-0.4597052184963404,NORMAL,10.54,LOW
BK010290,2024-12-07,2024-12-25 00:00:00,18,Passenger290 Legit303,passenger290.legit303737@yahoo.com,+348-967-5029,Australia,Melbourne,Chicago,Miami,1188,Premium Economy,2,193.83,387.67,PayPal,Success,1,Travel Agent,2,1.173.107.79,da462c6be8aae5cb,1,False,,False,0,,530,0,False,CLEAN,0,0,LOW_RISK,1,-0.4026572751429392,NORMAL,3.01,LOW
BK010291,2024-12-26,2025-02-16 00:00:00,52,Passenger291 Legit918,passenger291.legit918148@yahoo.com,+814-294-4140,UK,London,Toronto,Vancouver,2080,First Class,3,1242.24,3726.72,Bank Transfer,Success,1,Airport Counter,1,80.167.126.14,2404a85e2e027b7e,2,False,,False,0,,1376,0,False,CLEAN,0,0,LOW_RISK,1,-0.44431823755793887,NORMAL,8.51,LOW
BK010292,2024-11-11,2025-01-07 00:00:00,57,Passenger292 Legit314,passenger292.legit314172@icloud.com,+398-869-9342,Japan,Tokyo,Dubai,Mumbai,1200,Business,4,456.05,1824.19,Debit Card,Success,1,Travel Agent,1,126.205.18.54,566862decb1e2567,1,False,,True,62303,Gold,806,0,False,CLEAN,0,0,LOW_RISK,1,-0.5057641764660807,NORMAL,16.61,LOW
BK010293,2024-11-21,2025-01-20 00:00:00,60,Passenger293 Legit486,passenger293.legit486564@gmail.com,+138-869-2376,UAE,Abu Dhabi,Toronto,Vancouver,2080,Business,4,790.47,3161.87,Debit Card,Success,1,Airport Counter,1,6.230.239.111,9fd8fa3a6c875741,2,False,,False,0,,963,0,False,CLEAN,0,0,LOW_RISK,1,-0.47144311163538316,NORMAL,12.09,LOW
BK010294,2024-12-04,2024-12-27 00:00:00,23,Passenger294 Fraud552,passenger294.fraud552526@icloud.com,+660-180-5528,UK,Manchester,Chicago,Miami,1188,Premium Economy,1,87.26,87.26,Points,Success,8,Call Center,14,90.4.153.73,ee4b251e4c6d9a49,2,False,,False,0,,0,65,True,"MULTIPLE_PAYMENT_FAILS,HIGH_VELOCITY",55,2,MEDIUM_RISK,-1,-0.6624374069448887,ANOMALY,70.28,HIGH
BK010295,2024-11-20,2024-12-22 00:00:00,32,Passenger295 Legit624,passenger295.legit624741@yahoo.com,+486-339-9451,Australia,Sydney,Singapore,Bangkok,882,First Class,4,530.36,2121.45,Credit Card,Success,1,Mobile App,1,2.15.191.36,029d898b2ffd33f5,1,False,,False,0,,1203,0,False,CLEAN,0,0,LOW_RISK,1,-0.4362944529232739,NORMAL,7.45,LOW
BK010296,2024-12-14,2025-01-04 00:00:00,21,Passenger296 Legit954,passenger296.legit954703@hotmail.com,+782-897-9808,Singapore,Singapore,Atlanta,Seattle,2182,Business,3,845.29,2535.86,Points,Success,1,Call Center,2,103.195.104.243,5dcd0b6bf2a7a5d8,1,False,,True,33478,Silver,853,0,False,CLEAN,0,0,LOW_RISK,1,-0.4689708154347142,NORMAL,11.76,LOW
BK010297,2024-12-09,2024-12-21 00:00:00,12,Passenger297 Legit562,passenger297.legit562692@icloud.com,+182-132-9005,Canada,Toronto,London,Paris,214,Economy,2,24.65,49.29,Bank Transfer,Success,1,Airport Counter,0,147.29.188.133,5d8e6225394a3d2b,1,False,,False,0,,980,0,False,CLEAN,0,0,LOW_RISK,1,-0.41822264957285155,NORMAL,5.06,LOW
BK010298,2025-01-08,2025-02-10 00:00:00,33,Passenger298 Legit213,passenger298.legit213399@yahoo.com,+134-991-4369,Japan,Tokyo,LAX,Tokyo,5478,Business,4,2258.76,9035.04,Bank Transfer,Success,1,Travel Agent,1,126.3.73.115,50b61278d01ddfe8,2,False,,True,91216,Gold,1345,0,False,CLEAN,0,0,LOW_RISK,-1,-0.6015922011601091,ANOMALY,29.26,LOW
BK010299,2025-01-13,2025-01-22 00:00:00,9,Passenger299 Legit571,passenger299.legit571662@hotmail.com,+356-817-5873,UK,Manchester,Houston,Phoenix,1009,First Class,2,620.24,1240.48,Debit Card,Success,1,Mobile App,2,80.201.22.62,8c527129a7b2a339,1,False,,False,0,,777,0,False,CLEAN,0,0,LOW_RISK,1,-0.4163562021582652,NORMAL,4.82,LOW
BK010300,2024-11-28,2025-01-05 00:00:00,38,Passenger300 Legit168,passenger300.legit168378@gmail.com,+774-207-9264,Singapore,Singapore,Dubai,Mumbai,1200,Business,4,447.24,1788.97,PayPal,Success,1,Website,0,103.195.175.191,6ec4d1219eb226cf,1,False,,True,35063,Silver,1632,0,False,CLEAN,0,0,LOW_RISK,1,-0.5099040582384805,NORMAL,17.16,LOW
BK010301,2024-12-30,2025-02-06 00:00:00,38,Passenger301 Legit434,passenger301.legit43485@icloud.com,+673-348-8171,Japan,Tokyo,London,Paris,214,Premium Economy,4,44.15,176.6,Debit Card,Success,1,Call Center,0,126.86.39.172,5f31f17d7171b711,1,False,,True,98870,Gold,544,0,False,CLEAN,0,0,LOW_RISK,1,-0.5111143856457202,NORMAL,17.32,LOW
BK010302,2025-01-26,2025-03-08 00:00:00,41,Passenger302 Legit135,passenger302.legit135714@gmail.com,+857-750-9566,Australia,Melbourne,Tokyo,Seoul,735,Economy,4,97.65,390.59,Bank Transfer,Success,1,Mobile App,0,2.122.102.24,a8365dc4b728a2fa,2,True,38.0,False,0,,573,0,False,CLEAN,0,0,LOW_RISK,1,-0.4434453357479155,NORMAL,8.39,LOW
BK010303,2024-11-13,2025-01-10 00:00:00,58,Passenger303 Legit164,passenger303.legit164172@gmail.com,+426-624-2764,Canada,Montreal,Chicago,Miami,1188,Business,3,457.03,1371.08,Debit Card,Success,1,Travel Agent,0,142.109.54.92,c05779a485143f6e,1,True,693.0,False,0,,977,0,False,CLEAN,0,0,LOW_RISK,1,-0.4424428564227115,NORMAL,8.26,LOW
BK010304,2025-01-24,2025-03-24 00:00:00,59,Passenger304 Legit325,passenger304.legit325639@outlook.com,+45-168-4580,India,Bangalore,NYC,LHR,3451,First Class,3,2340.32,7020.97,Bank Transfer,Success,1,Website,2,125.198.68.86,0f32beb7736f4924,3,False,,False,0,,1544,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5522706472832781,ANOMALY,22.75,LOW
BK010305,2025-01-17,2025-03-02 00:00:00,44,Passenger305 Legit443,passenger305.legit443524@yahoo.com,+516-701-1217,Japan,Osaka,NYC,LAX,2451,Premium Economy,1,478.64,478.64,Credit Card,Success,1,Airport Counter,0,126.70.191.128,5e9e324215e29a18,1,False,,True,14937,Bronze,667,0,False,CLEAN,0,0,LOW_RISK,1,-0.42482541883387576,NORMAL,5.94,LOW
BK010306,2024-12-13,2024-12-28 00:00:00,15,Passenger306 Legit712,passenger306.legit712660@gmail.com,+534-910-7797,India,Delhi,Houston,Phoenix,1009,Business,1,351.87,351.87,PayPal,Success,1,Website,2,106.113.195.134,0c3298533f9ccf32,1,False,,True,133881,Gold,323,0,False,CLEAN,0,0,LOW_RISK,1,-0.522223708666522,NORMAL,18.78,LOW
BK010307,2024-11-19,2024-12-09 00:00:00,20,Passenger307 Legit153,passenger307.legit153178@icloud.com,+563-951-4348,Canada,Toronto,London,Paris,214,Premium Economy,1,39.59,39.59,Bank Transfer,Success,1,Travel Agent,0,142.155.146.148,2df0f195018a1b5c,3,False,,False,0,,1165,0,False,CLEAN,0,0,LOW_RISK,1,-0.41880020056932693,NORMAL,5.14,LOW
BK010308,2024-12-19,2024-12-19 16:00:00,0,Passenger308 Fraud468,passenger308.fraud468840@hotmail.com,+21-880-7249,Singapore,Singapore,Boston,SFO,2704,First Class,1,1908.69,1908.69,Points,Success,5,Travel Agent,1,147.100.79.235,43933be7a9d0c029,16,True,27.0,False,0,,23,50,True,"MULTIPLE_PAYMENT_FAILS,DEVICE_ABUSE",50,2,MEDIUM_RISK,-1,-0.6301193294808948,ANOMALY,63.02,HIGH
BK010309,2025-01-22,2025-03-07 00:00:00,44,Passenger309 Legit601,passenger309.legit601907@gmail.com,+944-227-7304,UK,Manchester,Dallas,Denver,641,Premium Economy,2,130.25,260.5,PayPal,Success,1,Call Center,2,80.197.217.189,13b9c04029f9e65a,1,False,,False,0,,920,0,False,CLEAN,0,0,LOW_RISK,1,-0.39335505984629376,NORMAL,1.78,LOW
BK010310,2025-01-29,2025-03-19 00:00:00,49,Passenger310 Legit792,passenger310.legit792620@hotmail.com,+967-797-3414,Canada,Vancouver,NYC,LAX,2451,Business,2,953.52,1907.04,Debit Card,Success,1,Travel Agent,2,142.96.216.43,4cb5171e158dfe7f,2,False,,False,0,,1271,0,False,CLEAN,0,0,LOW_RISK,1,-0.4068188033952504,NORMAL,3.56,LOW
BK010311,2024-12-10,2025-02-01 00:00:00,53,Passenger311 Legit491,passenger311.legit491112@icloud.com,+796-916-6642,Singapore,Singapore,Toronto,Vancouver,2080,Premium Economy,3,421.06,1263.17,Bank Transfer,Success,1,Travel Agent,0,103.35.213.135,dada7f1dd687890a,3,False,,False,0,,541,0,False,CLEAN,0,0,LOW_RISK,1,-0.44317354472384207,NORMAL,8.36,LOW
BK010312,2024-11-26,2025-01-03 00:00:00,38,Passenger312 Legit820,passenger312.legit820972@gmail.com,+462-680-4482,Canada,Montreal,LAX,Tokyo,5478,Premium Economy,2,904.88,1809.77,Debit Card,Success,1,Travel Agent,2,142.85.40.76,3b66b47c684fc730,2,False,,True,12776,Bronze,1379,0,False,CLEAN,0,0,LOW_RISK,1,-0.4204895921040935,NORMAL,5.36,LOW
BK010313,2024-11-13,2024-11-20 00:00:00,7,Passenger313 Legit596,passenger313.legit596770@gmail.com,+682-696-1685,USA,Chicago,London,Paris,214,Economy,2,27.14,54.27,Credit Card,Success,1,Travel Agent,1,50.172.189.175,039b25ed823e7208,2,False,,False,0,,919,0,False,CLEAN,0,0,LOW_RISK,1,-0.41559945589416963,NORMAL,4.72,LOW
BK010314,2024-11-08,2024-12-07 00:00:00,29,Passenger314 Legit487,passenger314.legit4874@hotmail.com,+892-815-7583,UAE,Dubai,Toronto,Vancouver,2080,Premium Economy,1,404.57,404.57,Points,Success,1,Airport Counter,2,6.211.96.1,931b9866dd81d493,2,True,392.0,False,0,,1686,0,False,CLEAN,0,0,LOW_RISK,1,-0.4204715224008436,NORMAL,5.36,LOW
BK010315,2025-01-17,2025-02-24 00:00:00,38,Passenger315 Legit554,passenger315.legit554357@hotmail.com,+962-587-2645,Singapore,Singapore,Chicago,Miami,1188,First Class,3,771.36,2314.07,Debit Card,Success,1,Mobile App,1,103.154.239.44,098b4c37a5b4b761,2,False,,False,0,,1287,0,False,CLEAN,0,0,LOW_RISK,1,-0.4127011809593932,NORMAL,4.34,LOW
BK010316,2025-01-24,2025-03-16 00:00:00,51,Passenger316 Legit316,passenger316.legit316446@gmail.com,+165-434-7283,UK,London,LAX,Tokyo,5478,Business,2,2200.35,4400.71,Bank Transfer,Success,1,Travel Agent,0,90.114.33.165,3392deade182cf8f,2,False,,False,0,,1664,0,False,CLEAN,0,0,LOW_RISK,1,-0.49880546991462643,NORMAL,15.7,LOW
BK010317,2025-01-11,2025-02-14 00:00:00,34,Passenger317 Legit757,passenger317.legit757266@gmail.com,+298-189-2824,Australia,Sydney,Singapore,Bangkok,882,Economy,3,118.77,356.31,Debit Card,Success,1,Call Center,1,1.159.31.152,b0bccc50ba41406f,1,False,,False,0,,834,0,False,CLEAN,0,0,LOW_RISK,1,-0.3962231732513027,NORMAL,2.16,LOW
BK010318,2024-11-17,2024-12-27 00:00:00,40,Passenger318 Legit916,passenger318.legit916228@gmail.com,+405-109-9819,France,Marseille,London,Paris,214,First Class,3,121.13,363.4,PayPal,Success,1,Mobile App,2,51.74.17.154,7d040d84dbcd5fbf,2,False,,False,0,,740,0,False,CLEAN,0,0,LOW_RISK,1,-0.3961247421525156,NORMAL,2.15,LOW
BK010319,2025-01-01,2025-02-17 00:00:00,47,Passenger319 Legit823,passenger319.legit823299@hotmail.com,+61-929-6458,Australia,Melbourne,Toronto,Vancouver,2080,Premium Economy,2,432.22,864.43,Debit Card,Success,1,Travel Agent,1,1.11.200.87,82745abc1b18c4b2,3,False,,False,0,,981,0,False,CLEAN,0,0,LOW_RISK,1,-0.396679054028183,NORMAL,2.22,LOW
BK010320,2024-12-07,2025-01-01 00:00:00,25,Passenger320 Legit640,passenger320.legit640877@icloud.com,+404-199-3144,Australia,Brisbane,Dubai,Mumbai,1200,Business,1,498.94,498.94,PayPal,Success,1,Travel Agent,1,1.107.111.206,e2af81d295e43ffb,1,False,,True,31725,Silver,1569,0,False,CLEAN,0,0,LOW_RISK,1,-0.46333085076767894,NORMAL,11.02,LOW
BK010321,2024-12-19,2025-01-22 00:00:00,34,Passenger321 Legit979,passenger321.legit97999@outlook.com,+998-585-3943,Canada,Toronto,LAX,Tokyo,5478,Economy,1,784.94,784.94,PayPal,Success,1,Mobile App,0,142.123.203.126,8d3949b6a6bed2a8,3,False,,True,103401,Gold,1768,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5335960158706217,ANOMALY,20.29,LOW
BK010322,2025-01-24,2025-02-05 00:00:00,12,Passenger322 Legit914,passenger322.legit914282@hotmail.com,+377-111-2966,Japan,Osaka,London,Paris,214,Economy,1,24.05,24.05,Points,Success,1,Website,2,126.196.247.166,65e7ef039e1fa43a,2,False,,True,90256,Gold,310,0,False,CLEAN,0,0,LOW_RISK,1,-0.49742040958778094,NORMAL,15.51,LOW
BK010323,2025-01-08,2025-01-26 00:00:00,18,Passenger323 Legit982,passenger323.legit982404@icloud.com,+838-649-9684,Singapore,Singapore,Singapore,Bangkok,882,First Class,1,558.66,558.66,Points,Success,1,Mobile App,2,103.2.228.205,cfb8519b8aa1f3a8,1,True,612.0,True,47260,Silver,359,0,False,CLEAN,0,0,LOW_RISK,1,-0.4775387959671588,NORMAL,12.89,LOW
BK010324,2024-11-05,2024-11-17 00:00:00,12,Passenger324 Legit971,passenger324.legit971306@outlook.com,+990-657-3811,UK,Birmingham,Singapore,Bangkok,882,First Class,1,515.71,515.71,Credit Card,Success,1,Travel Agent,0,90.160.180.156,2e3d8cbd239ea5e7,3,False,,True,16727,Bronze,665,0,False,CLEAN,0,0,LOW_RISK,1,-0.4292716896489524,NORMAL,6.52,LOW
BK010325,2024-11-28,2025-01-06 00:00:00,39,Passenger325 Fraud245,passenger325.fraud245285@yahoo.com,+747-737-7914,Germany,Berlin,Dallas,Denver,641,Economy,2,38.07,76.14,Debit Card,Success,1,Mobile App,0,46.98.190.145,7348bbb209ad9eae,3,False,,True,7104,Bronze,12,0,True,SUSPICIOUS_DISCOUNT,20,1,LOW_RISK,1,-0.4463995517681196,NORMAL,20.78,LOW
BK010326,2024-11-10,2024-11-10 19:00:00,0,Passenger326 Fraud718,passenger326.fraud71868@outlook.com,+656-191-6944,UK,Birmingham,Chicago,Miami,1188,Business,2,230.7,461.41,PayPal,Success,3,Website,9,90.48.178.180,6b123ff2de80539c,3,True,7.0,False,0,,5,100,True,"HIGH_VELOCITY,QUICK_CANCEL",55,2,MEDIUM_RISK,-1,-0.552468482983148,ANOMALY,55.77,MEDIUM
BK010327,2024-11-24,2024-12-23 00:00:00,29,Passenger327 Legit869,passenger327.legit869609@hotmail.com,+489-706-3090,Germany,Frankfurt,Boston,SFO,2704,Business,1,1076.62,1076.62,Debit Card,Success,1,Airport Counter,2,46.27.189.182,e694b90f6f49247a,1,False,,False,0,,1117,0,False,CLEAN,0,0,LOW_RISK,1,-0.4226349826153702,NORMAL,5.65,LOW
BK010328,2024-12-30,2025-02-07 00:00:00,39,Passenger328 Legit462,passenger328.legit462976@hotmail.com,+534-835-4748,India,Delhi,Singapore,Bangkok,882,Business,1,376.02,376.02,Bank Transfer,Success,1,Website,2,106.47.84.148,cc0c7a108e1ac61c,1,False,,False,0,,1189,0,False,CLEAN,0,0,LOW_RISK,1,-0.40777485530803725,NORMAL,3.69,LOW
BK010329,2025-01-26,2025-03-06 00:00:00,39,Passenger329 Legit110,passenger329.legit110510@icloud.com,+702-793-9722,Canada,Vancouver,Boston,SFO,2704,Economy,4,293.39,1173.54,Debit Card,Success,1,Call Center,0,142.229.86.173,1c982d67feadaae9,3,False,,True,101220,Gold,453,0,False,CLEAN,0,0,LOW_RISK,1,-0.511022532354937,NORMAL,17.31,LOW
BK010330,2025-01-03,2025-02-03 00:00:00,31,Passenger330 Legit152,passenger330.legit152994@gmail.com,+347-795-5092,Canada,Vancouver,Boston,SFO,2704,Economy,3,321.16,963.47,PayPal,Success,1,Mobile App,1,142.237.249.15,ba43a5cf18fdce13,1,False,,False,0,,904,0,False,CLEAN,0,0,LOW_RISK,1,-0.3990829852828795,NORMAL,2.54,LOW
BK010331,2024-11-24,2024-11-25 00:00:00,1,Passenger331 Fraud458,passenger331.fraud45887@icloud.com,+527-257-7729,UK,Manchester,Tokyo,Seoul,735,Economy,2,46.82,93.64,PayPal,Success,6,Airport Counter,0,90.82.71.91,0ade515c1f55a2a2,2,False,,True,4667,Bronze,1,55,True,MULTIPLE_PAYMENT_FAILS,30,1,LOW_RISK,-1,-0.5825981395023264,ANOMALY,44.75,MEDIUM
BK010332,2024-12-13,2024-12-24 00:00:00,11,Passenger332 Fraud531,passenger332.fraud531273@gmail.com,+432-600-9119,Australia,Melbourne,Dubai,Mumbai,1200,Premium Economy,2,244.97,489.93,Bank Transfer,Success,1,Website,10,1.26.175.110,3a817733fa2224ec,1,True,19.0,True,1353,Bronze,24,45,True,HIGH_VELOCITY,25,1,LOW_RISK,1,-0.5222954158717503,NORMAL,33.79,LOW
BK010333,2025-01-05,2025-01-23 00:00:00,18,Passenger333 Legit732,passenger333.legit732786@gmail.com,+885-369-5052,Australia,Melbourne,LAX,Tokyo,5478,First Class,2,3425.4,6850.79,Credit Card,Success,1,Airport Counter,2,1.117.61.34,4e406244bc4befcd,1,False,,True,43327,Silver,1053,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5659885540438757,ANOMALY,24.56,LOW
BK010334,2024-11-07,2024-11-07 18:00:00,0,Passenger334 Fraud304,passenger334.fraud304237@yahoo.com,+345-536-8851,India,Bangalore,NYC,LHR,3451,Economy,2,410.51,821.02,PayPal,Failed,3,Website,10,46.51.220.48,d0cb75e00ef8b8cd,2,True,8.0,True,223,Bronze,21,100,True,"HIGH_VELOCITY,QUICK_CANCEL,PAYMENT_FAILED",95,3,HIGH_RISK,-1,-0.562172163312458,ANOMALY,81.05,CRITICAL
BK010335,2024-12-13,2025-01-12 00:00:00,30,Passenger335 Legit982,passenger335.legit982244@outlook.com,+216-698-7292,UAE,Abu Dhabi,LAX,Tokyo,5478,Economy,1,617.36,617.36,Points,Success,1,Travel Agent,0,5.175.154.186,f37975dca24e11d2,1,False,,True,38510,Silver,572,0,False,CLEAN,0,0,LOW_RISK,1,-0.4655528238950272,NORMAL,11.31,LOW
BK010336,2025-01-11,2025-02-09 00:00:00,29,Passenger336 Legit828,passenger336.legit828645@gmail.com,+933-546-2109,UAE,Abu Dhabi,Dallas,Denver,641,First Class,4,406.57,1626.29,Points,Success,1,Mobile App,1,5.31.97.190,4f9efcf5bf74f1c9,2,False,,False,0,,1231,0,False,CLEAN,0,0,LOW_RISK,1,-0.428452678506809,NORMAL,6.41,LOW
BK010337,2025-01-05,2025-02-05 00:00:00,31,Passenger337 Legit269,passenger337.legit269411@icloud.com,+279-311-4015,Germany,Munich,Houston,Phoenix,1009,Economy,2,129.75,259.49,Points,Success,1,Airport Counter,2,46.155.112.76,4351a0d95a192015,2,False,,True,16957,Bronze,1272,0,False,CLEAN,0,0,LOW_RISK,1,-0.40774003975118284,NORMAL,3.68,LOW
BK010338,2024-11-19,2024-12-13 00:00:00,24,Passenger338 Legit140,passenger338.legit140895@gmail.com,+658-354-4440,Canada,Vancouver,London,Paris,214,Economy,1,28.11,28.11,Points,Success,1,Airport Counter,1,142.209.150.84,d0afaf74fcf8fcde,3,False,,False,0,,629,0,False,CLEAN,0,0,LOW_RISK,1,-0.41713575280381,NORMAL,4.92,LOW
BK010339,2024-12-03,2024-12-11 00:00:00,8,Passenger339 Legit386,passenger339.legit386889@icloud.com,+109-839-7258,Germany,Frankfurt,LAX,Tokyo,5478,Business,2,2258.14,4516.28,Debit Card,Success,1,Mobile App,1,46.222.188.38,59be82ec6e4290b5,2,False,,True,53503,Gold,540,0,False,CLEAN,0,0,LOW_RISK,1,-0.5086984967357346,NORMAL,17.0,LOW
BK010340,2024-11-24,2025-01-11 00:00:00,48,Passenger340 Legit602,passenger340.legit602318@yahoo.com,+907-281-7458,India,Mumbai,Dubai,Mumbai,1200,Premium Economy,1,203.7,203.7,Bank Transfer,Success,1,Airport Counter,0,106.51.193.99,62e3fced44dc9ace,1,False,,False,0,,1499,0,False,CLEAN,0,0,LOW_RISK,1,-0.42729927337206547,NORMAL,6.26,LOW
BK010341,2024-11-11,2024-12-05 00:00:00,24,Passenger341 Legit235,passenger341.legit235615@gmail.com,+812-109-2742,Canada,Montreal,Chicago,Miami,1188,Business,1,410.87,410.87,Bank Transfer,Success,1,Call Center,1,142.124.28.140,91115e7ef590c2be,2,False,,True,16672,Bronze,390,0,False,CLEAN,0,0,LOW_RISK,1,-0.4147768491009645,NORMAL,4.61,LOW
